Date,Price,Crisis,Year,Month,Day,DayOfWeek,IsWeekend,Price_7day_MA,Price_30day_MA,Price_Trend,IsOutlier,IsWinter
2008-11-11,7.02,0,2008,11,11,1,0,6.844285714285715,6.761666666666667,-1,0,0
2008-11-12,6.65,0,2008,11,12,2,0,6.872857142857143,6.7363333333333335,-1,0,0
2008-11-13,6.31,0,2008,11,13,3,0,6.804285714285713,6.692000000000001,-1,0,0
2008-11-14,6.33,0,2008,11,14,4,0,6.717142857142858,6.6643333333333326,1,0,0
2008-11-17,6.55,0,2008,11,17,0,0,6.647142857142858,6.653666666666667,1,0,0
2008-11-18,6.74,0,2008,11,18,1,0,6.667142857142857,6.653666666666667,1,0,0
2008-11-19,6.76,0,2008,11,19,2,0,6.622857142857143,6.659666666666666,1,0,0
2008-11-20,6.76,0,2008,11,20,3,0,6.5857142857142845,6.662,0,0,0
2008-11-21,6.56,0,2008,11,21,4,0,6.572857142857143,6.663333333333333,-1,0,0
2008-11-24,6.85,0,2008,11,24,0,0,6.65,6.671,1,0,0
2008-11-25,6.71,0,2008,11,25,1,0,6.704285714285715,6.67,-1,0,0
2008-11-26,6.43,0,2008,11,26,2,0,6.687142857142858,6.663,-1,0,0
2008-11-28,6.43,0,2008,11,28,4,0,6.642857142857143,6.655666666666667,0,0,0
2008-12-01,6.48,0,2008,12,1,0,0,6.602857142857142,6.646333333333334,1,0,1
2008-12-02,6.68,0,2008,12,2,1,0,6.591428571428572,6.636333333333334,1,0,1
2008-12-03,6.48,0,2008,12,3,2,0,6.58,6.627,-1,0,1
2008-12-04,6.55,0,2008,12,4,3,0,6.5371428571428565,6.614000000000001,1,0,1
2008-12-05,5.99,0,2008,12,5,4,0,6.434285714285714,6.587999999999999,-1,0,1
2008-12-08,5.73,0,2008,12,8,0,0,6.334285714285714,6.569333333333334,-1,0,1
2008-12-09,5.57,0,2008,12,9,1,0,6.211428571428571,6.546,-1,0,1
2008-12-10,5.67,0,2008,12,10,2,0,6.095714285714286,6.521666666666666,1,0,1
2008-12-11,5.86,0,2008,12,11,3,0,5.978571428571429,6.4976666666666665,1,0,1
2008-12-12,5.56,0,2008,12,12,4,0,5.847142857142857,6.458,-1,0,1
2008-12-15,5.75,0,2008,12,15,0,0,5.732857142857143,6.443666666666667,1,0,1
2008-12-16,5.75,0,2008,12,16,1,0,5.698571428571428,6.420333333333334,0,0,1
2008-12-17,5.79,0,2008,12,17,2,0,5.707142857142857,6.387,1,0,1
2008-12-18,5.63,0,2008,12,18,3,0,5.715714285714286,6.343333333333333,-1,0,1
2008-12-19,5.66,0,2008,12,19,4,0,5.714285714285714,6.297333333333333,1,0,1
2008-12-22,5.39,0,2008,12,22,0,0,5.647142857142858,6.257000000000001,-1,0,1
2008-12-23,5.37,0,2008,12,23,1,0,5.619999999999999,6.200333333333334,-1,0,1
2008-12-24,5.44,0,2008,12,24,2,0,5.575714285714286,6.147666666666667,1,0,1
2008-12-26,5.44,0,2008,12,26,4,0,5.531428571428571,6.107333333333333,0,0,1
2008-12-29,5.81,0,2008,12,29,0,0,5.534285714285715,6.0906666666666665,1,0,1
2008-12-30,5.71,0,2008,12,30,1,0,5.5457142857142845,6.070000000000001,-1,0,1
2008-12-31,5.63,0,2008,12,31,2,0,5.541428571428571,6.039333333333333,-1,0,1
2009-01-02,5.41,0,2009,1,2,4,0,5.5442857142857145,5.995,-1,0,1
2009-01-05,5.83,0,2009,1,5,0,0,5.61,5.9639999999999995,1,0,1
2009-01-06,6.1,0,2009,1,6,1,0,5.704285714285715,5.942000000000001,1,0,1
2009-01-07,5.89,0,2009,1,7,2,0,5.768571428571428,5.919666666666667,-1,0,1
2009-01-08,5.96,0,2009,1,8,3,0,5.789999999999999,5.890000000000001,1,0,1
2009-01-09,5.6,0,2009,1,9,4,0,5.774285714285713,5.853,-1,0,1
2009-01-12,5.59,0,2009,1,12,0,0,5.768571428571429,5.825,-1,0,1
2009-01-13,5.7,0,2009,1,13,1,0,5.81,5.800666666666666,1,0,1
2009-01-14,5.47,0,2009,1,14,2,0,5.758571428571428,5.7669999999999995,-1,0,1
2009-01-15,5.27,0,2009,1,15,3,0,5.64,5.72,-1,0,1
2009-01-16,5.09,0,2009,1,16,4,0,5.525714285714286,5.673666666666667,-1,0,1
2009-01-20,4.86,0,2009,1,20,1,0,5.368571428571428,5.617333333333333,-1,0,1
2009-01-21,4.87,0,2009,1,21,2,0,5.264285714285714,5.58,1,0,1
2009-01-22,4.72,0,2009,1,22,3,0,5.140000000000001,5.546333333333333,-1,0,1
2009-01-23,4.75,0,2009,1,23,4,0,5.0042857142857144,5.519,1,0,1
2009-01-26,4.62,0,2009,1,26,0,0,4.882857142857143,5.484,-1,0,1
2009-01-27,4.76,0,2009,1,27,1,0,4.8100000000000005,5.447333333333333,1,0,1
2009-01-28,4.84,0,2009,1,28,2,0,4.774285714285715,5.423333333333333,1,0,1
2009-01-29,4.71,0,2009,1,29,3,0,4.752857142857143,5.3886666666666665,-1,0,1
2009-01-30,4.77,0,2009,1,30,4,0,4.738571428571428,5.356,1,0,1
2009-02-02,4.48,0,2009,2,2,0,0,4.704285714285715,5.312333333333333,-1,0,1
2009-02-03,5.04,0,2009,2,3,1,0,4.7457142857142856,5.292666666666666,1,0,1
2009-02-04,5.01,0,2009,2,4,2,0,4.801428571428572,5.271,-1,0,1
2009-02-05,4.84,0,2009,2,5,3,0,4.812857142857142,5.252666666666666,-1,0,1
2009-02-06,4.67,0,2009,2,6,4,0,4.788571428571429,5.229333333333333,-1,0,1
2009-02-09,4.76,0,2009,2,9,0,0,4.795714285714285,5.206666666666666,1,0,1
2009-02-10,4.84,0,2009,2,10,1,0,4.805714285714286,5.1866666666666665,1,0,1
2009-02-11,4.68,0,2009,2,11,2,0,4.834285714285714,5.149,-1,0,1
2009-02-12,4.73,0,2009,2,12,3,0,4.79,5.1163333333333325,1,0,1
2009-02-13,4.6,0,2009,2,13,4,0,4.731428571428571,5.081999999999999,-1,0,1
2009-02-17,4.35,0,2009,2,17,1,0,4.661428571428571,5.046666666666666,-1,0,1
2009-02-18,4.35,0,2009,2,18,2,0,4.615714285714286,4.997333333333334,0,0,1
2009-02-19,4.46,0,2009,2,19,3,0,4.572857142857143,4.942666666666666,1,0,1
2009-02-20,4.21,0,2009,2,20,4,0,4.482857142857143,4.886666666666667,-1,0,1
2009-02-23,4.23,0,2009,2,23,0,0,4.418571428571428,4.828999999999999,1,0,1
2009-02-24,4.21,0,2009,2,24,1,0,4.344285714285713,4.782666666666667,-1,0,1
2009-02-25,4.2,0,2009,2,25,2,0,4.287142857142857,4.7363333333333335,-1,0,1
2009-02-26,4.08,0,2009,2,26,3,0,4.248571428571428,4.682333333333333,-1,0,1
2009-02-27,4.04,0,2009,2,27,4,0,4.204285714285715,4.634666666666666,-1,0,1
2009-03-02,4.36,0,2009,3,2,0,0,4.19,4.604333333333333,1,0,0
2009-03-03,4.43,0,2009,3,3,1,0,4.2214285714285715,4.582333333333334,1,0,0
2009-03-04,4.23,0,2009,3,4,2,0,4.2214285714285715,4.561333333333334,-1,0,0
2009-03-05,4.22,0,2009,3,5,3,0,4.222857142857143,4.539666666666666,-1,0,0
2009-03-06,3.93,0,2009,3,6,4,0,4.184285714285714,4.513333333333334,-1,0,0
2009-03-09,3.86,0,2009,3,9,0,0,4.152857142857143,4.483666666666666,-1,0,0
2009-03-10,3.88,0,2009,3,10,1,0,4.130000000000001,4.4590000000000005,1,0,0
2009-03-11,3.92,0,2009,3,11,2,0,4.067142857142857,4.431,1,0,0
2009-03-12,3.87,0,2009,3,12,3,0,3.987142857142857,4.398666666666667,-1,0,0
2009-03-13,3.9,0,2009,3,13,4,0,3.94,4.371666666666667,1,0,0
2009-03-16,3.78,0,2009,3,16,0,0,3.8771428571428572,4.338666666666667,-1,0,0
2009-03-17,3.78,0,2009,3,17,1,0,3.8557142857142854,4.315333333333333,0,0,0
2009-03-18,3.75,0,2009,3,18,2,0,3.84,4.272333333333334,-1,0,0
2009-03-19,3.68,0,2009,3,19,3,0,3.8114285714285714,4.228,-1,0,0
2009-03-20,3.99,0,2009,3,20,4,0,3.8214285714285716,4.199666666666666,1,0,0
2009-03-23,4.17,0,2009,3,23,0,0,3.864285714285714,4.183,1,0,0
2009-03-24,4.13,0,2009,3,24,1,0,3.8971428571428572,4.162,-1,0,0
2009-03-25,4.13,0,2009,3,25,2,0,3.947142857142857,4.138333333333334,0,0,0
2009-03-26,4.16,0,2009,3,26,3,0,4.001428571428572,4.121,1,0,0
2009-03-27,3.73,0,2009,3,27,4,0,3.9985714285714287,4.087666666666666,-1,0,0
2009-03-30,3.63,0,2009,3,30,0,0,3.9914285714285715,4.0553333333333335,-1,0,0
2009-03-31,3.58,0,2009,3,31,1,0,3.932857142857143,4.0296666666666665,-1,0,0
2009-04-01,3.56,0,2009,4,1,2,0,3.8457142857142856,4.003333333333334,-1,0,0
2009-04-02,3.69,0,2009,4,2,3,0,3.782857142857143,3.9776666666666665,1,0,0
2009-04-03,3.66,0,2009,4,3,4,0,3.7157142857142857,3.9593333333333334,-1,0,0
2009-04-06,3.74,0,2009,4,6,0,0,3.6557142857142857,3.943,1,0,0
2009-04-07,3.6,0,2009,4,7,1,0,3.6371428571428575,3.9226666666666667,-1,0,0
2009-04-08,3.5,0,2009,4,8,2,0,3.6185714285714288,3.8993333333333333,-1,0,0
2009-04-09,3.59,0,2009,4,9,3,0,3.62,3.8830000000000005,1,0,0
2009-04-13,3.46,0,2009,4,13,0,0,3.605714285714286,3.8636666666666666,-1,0,0
2009-04-14,3.59,0,2009,4,14,1,0,3.5914285714285716,3.838,1,0,0
2009-04-15,3.6,0,2009,4,15,2,0,3.5828571428571427,3.8103333333333333,1,0,0
2009-04-16,3.54,0,2009,4,16,3,0,3.5542857142857143,3.7873333333333337,-1,0,0
2009-04-17,3.47,0,2009,4,17,4,0,3.5357142857142856,3.7623333333333333,-1,0,0
2009-04-20,3.55,0,2009,4,20,0,0,3.5428571428571423,3.7496666666666667,1,0,0
2009-04-21,3.43,0,2009,4,21,1,0,3.52,3.7353333333333336,-1,0,0
2009-04-22,3.48,0,2009,4,22,2,0,3.5228571428571422,3.722,1,0,0
2009-04-23,3.46,0,2009,4,23,3,0,3.5042857142857144,3.7066666666666666,-1,0,0
2009-04-24,3.31,0,2009,4,24,4,0,3.462857142857143,3.688,-1,0,0
2009-04-27,3.19,0,2009,4,27,0,0,3.412857142857143,3.6643333333333334,-1,0,0
2009-04-28,3.29,0,2009,4,28,1,0,3.3871428571428575,3.648,1,0,0
2009-04-29,3.43,0,2009,4,29,2,0,3.3700000000000006,3.6363333333333334,1,0,0
2009-04-30,3.25,0,2009,4,30,3,0,3.3442857142857143,3.619666666666667,-1,0,0
2009-05-01,3.3,0,2009,5,1,4,0,3.318571428571428,3.6069999999999998,1,0,0
2009-05-04,3.47,0,2009,5,4,0,0,3.3200000000000003,3.5896666666666666,1,0,0
2009-05-05,3.62,0,2009,5,5,1,0,3.364285714285714,3.5713333333333335,1,0,0
2009-05-06,3.67,0,2009,5,6,2,0,3.432857142857143,3.556,1,0,0
2009-05-07,3.96,0,2009,5,7,3,0,3.528571428571429,3.5503333333333336,1,0,0
2009-05-08,4.16,0,2009,5,8,4,0,3.632857142857143,3.550333333333333,1,0,0
2009-05-11,4.24,0,2009,5,11,0,0,3.774285714285714,3.5673333333333335,1,0,0
2009-05-12,4.41,0,2009,5,12,1,0,3.932857142857143,3.5933333333333333,1,0,0
2009-05-13,4.42,0,2009,5,13,2,0,4.0685714285714285,3.6213333333333333,1,0,0
2009-05-14,4.1,0,2009,5,14,3,0,4.137142857142857,3.639333333333333,-1,0,0
2009-05-15,4.05,0,2009,5,15,4,0,4.191428571428571,3.651333333333333,-1,0,0
2009-05-18,4.02,0,2009,5,18,0,0,4.2,3.6633333333333336,-1,0,0
2009-05-19,3.99,0,2009,5,19,1,0,4.175714285714285,3.6716666666666664,-1,0,0
2009-05-20,3.75,0,2009,5,20,2,0,4.105714285714286,3.6766666666666667,-1,0,0
2009-05-21,3.77,0,2009,5,21,3,0,4.014285714285714,3.6856666666666666,1,0,0
2009-05-22,3.41,0,2009,5,22,4,0,3.87,3.679666666666667,-1,0,0
2009-05-26,3.35,0,2009,5,26,1,0,3.762857142857143,3.676,-1,0,0
2009-05-27,3.49,0,2009,5,27,2,0,3.682857142857143,3.6726666666666663,1,0,0
2009-05-28,3.55,0,2009,5,28,3,0,3.615714285714286,3.6710000000000003,1,0,0
2009-05-29,3.92,0,2009,5,29,4,0,3.6057142857142854,3.6836666666666664,1,0,0
2009-06-01,3.86,0,2009,6,1,0,0,3.6214285714285714,3.6966666666666668,-1,0,0
2009-06-02,4.05,0,2009,6,2,1,0,3.6614285714285715,3.7133333333333334,1,0,0
2009-06-03,3.81,0,2009,6,3,2,0,3.7185714285714284,3.726,-1,0,0
2009-06-04,3.58,0,2009,6,4,3,0,3.751428571428572,3.729333333333334,-1,0,0
2009-06-05,3.51,0,2009,6,5,4,0,3.754285714285714,3.731,-1,0,0
2009-06-08,3.53,0,2009,6,8,0,0,3.7514285714285713,3.738333333333333,1,0,0
2009-06-09,3.53,0,2009,6,9,1,0,3.6957142857142857,3.7496666666666667,0,0,0
2009-06-10,3.56,0,2009,6,10,2,0,3.652857142857143,3.758666666666667,1,0,0
2009-06-11,3.51,0,2009,6,11,3,0,3.575714285714286,3.7613333333333334,-1,0,0
2009-06-12,3.54,0,2009,6,12,4,0,3.5371428571428574,3.771,1,0,0
2009-06-15,3.8,0,2009,6,15,0,0,3.568571428571428,3.7876666666666665,1,0,0
2009-06-16,4.16,0,2009,6,16,1,0,3.661428571428572,3.810666666666667,1,0,0
2009-06-17,3.99,0,2009,6,17,2,0,3.7271428571428573,3.823,-1,0,0
2009-06-18,4.19,0,2009,6,18,3,0,3.8214285714285716,3.840333333333333,1,0,0
2009-06-19,4.04,0,2009,6,19,4,0,3.89,3.8430000000000004,-1,0,0
2009-06-22,4.01,0,2009,6,22,0,0,3.961428571428571,3.838,-1,0,0
2009-06-23,3.91,0,2009,6,23,1,0,4.014285714285714,3.827,-1,0,0
2009-06-24,3.8,0,2009,6,24,2,0,4.014285714285714,3.8066666666666666,-1,0,0
2009-06-25,3.82,0,2009,6,25,3,0,3.9657142857142853,3.7866666666666666,1,0,0
2009-06-26,3.81,0,2009,6,26,4,0,3.94,3.777,-1,0,0
2009-06-29,3.88,0,2009,6,29,0,0,3.8957142857142855,3.7713333333333328,1,0,0
2009-06-30,3.72,0,2009,6,30,1,0,3.85,3.7613333333333334,-1,0,0
2009-07-01,3.63,0,2009,7,1,2,0,3.7957142857142854,3.7493333333333334,-1,0,0
2009-07-02,3.49,0,2009,7,2,3,0,3.7357142857142853,3.740666666666667,-1,0,0
2009-07-06,3.24,0,2009,7,6,0,0,3.6557142857142857,3.7230000000000003,-1,0,0
2009-07-07,3.3,0,2009,7,7,1,0,3.5814285714285714,3.719333333333333,1,0,0
2009-07-08,3.22,0,2009,7,8,2,0,3.497142857142857,3.7150000000000003,-1,0,0
2009-07-09,3.36,0,2009,7,9,3,0,3.422857142857143,3.710666666666667,1,0,0
2009-07-10,3.24,0,2009,7,10,4,0,3.3542857142857145,3.700333333333333,-1,0,0
2009-07-13,3.17,0,2009,7,13,0,0,3.288571428571429,3.6753333333333336,-1,0,0
2009-07-14,3.29,0,2009,7,14,1,0,3.2600000000000002,3.6563333333333334,1,0,0
2009-07-15,3.37,0,2009,7,15,2,0,3.278571428571429,3.633666666666666,1,0,0
2009-07-16,3.21,0,2009,7,16,3,0,3.2657142857142856,3.6136666666666666,-1,0,0
2009-07-17,3.39,0,2009,7,17,4,0,3.29,3.6073333333333335,1,0,0
2009-07-20,3.49,0,2009,7,20,0,0,3.3085714285714287,3.606666666666667,1,0,0
2009-07-21,3.48,0,2009,7,21,1,0,3.342857142857143,3.605,-1,0,0
2009-07-22,3.49,0,2009,7,22,2,0,3.3885714285714283,3.603666666666667,1,0,0
2009-07-23,3.66,0,2009,7,23,3,0,3.4414285714285713,3.607,1,0,0
2009-07-24,3.37,0,2009,7,24,4,0,3.4414285714285713,3.602333333333333,-1,0,0
2009-07-27,3.46,0,2009,7,27,0,0,3.4771428571428578,3.599666666666667,1,0,0
2009-07-28,3.49,0,2009,7,28,1,0,3.4914285714285715,3.5893333333333337,1,0,0
2009-07-29,3.41,0,2009,7,29,2,0,3.48,3.564333333333333,-1,0,0
2009-07-30,3.34,0,2009,7,30,3,0,3.46,3.542666666666667,-1,0,0
2009-07-31,3.34,0,2009,7,31,4,0,3.4385714285714286,3.5143333333333335,0,0,0
2009-08-03,3.43,0,2009,8,3,0,0,3.4057142857142857,3.4939999999999998,1,0,0
2009-08-04,3.53,0,2009,8,4,1,0,3.4285714285714284,3.478,1,0,0
2009-08-05,3.61,0,2009,8,5,2,0,3.4499999999999997,3.4679999999999995,1,0,0
2009-08-06,3.78,0,2009,8,6,3,0,3.4914285714285715,3.4673333333333334,1,0,0
2009-08-07,3.57,0,2009,8,7,4,0,3.5142857142857147,3.4590000000000005,-1,0,0
2009-08-10,3.55,0,2009,8,10,0,0,3.544285714285714,3.4503333333333335,-1,0,0
2009-08-11,3.54,0,2009,8,11,1,0,3.5728571428571425,3.439,-1,0,0
2009-08-12,3.36,0,2009,8,12,2,0,3.562857142857143,3.4269999999999996,-1,0,0
2009-08-13,3.34,0,2009,8,13,3,0,3.5357142857142856,3.417333333333333,-1,0,0
2009-08-14,3.18,0,2009,8,14,4,0,3.474285714285714,3.4070000000000005,-1,0,0
2009-08-17,3.11,0,2009,8,17,0,0,3.3785714285714286,3.4026666666666667,-1,0,0
2009-08-18,3.12,0,2009,8,18,1,0,3.314285714285714,3.3966666666666665,1,0,0
2009-08-19,3.03,0,2009,8,19,2,0,3.2399999999999998,3.390333333333333,-1,0,0
2009-08-20,3.03,0,2009,8,20,3,0,3.1671428571428573,3.3793333333333333,0,0,0
2009-08-21,2.78,0,2009,8,21,4,0,3.0842857142857136,3.364,-1,0,0
2009-08-24,2.69,0,2009,8,24,0,0,2.991428571428571,3.348,-1,0,0
2009-08-25,2.85,0,2009,8,25,1,0,2.9442857142857144,3.3333333333333335,1,0,0
2009-08-26,2.76,0,2009,8,26,2,0,2.894285714285714,3.313,-1,0,0
2009-08-27,2.76,0,2009,8,27,3,0,2.8428571428571425,3.298,0,0,0
2009-08-28,2.52,0,2009,8,28,4,0,2.77,3.2689999999999997,-1,0,0
2009-08-31,2.42,0,2009,8,31,0,0,2.6828571428571424,3.2333333333333334,-1,0,0
2009-09-01,2.36,0,2009,9,1,1,0,2.6228571428571428,3.1959999999999997,-1,0,0
2009-09-02,2.25,0,2009,9,2,2,0,2.56,3.1546666666666665,-1,0,0
2009-09-03,2.06,0,2009,9,3,3,0,2.447142857142857,3.1013333333333333,-1,0,0
2009-09-04,1.83,0,2009,9,4,4,0,2.314285714285714,3.05,-1,0,0
2009-09-08,2.43,0,2009,9,8,1,0,2.267142857142857,3.0156666666666667,1,0,0
2009-09-09,2.72,0,2009,9,9,2,0,2.295714285714286,2.99,1,0,0
2009-09-10,2.68,0,2009,9,10,3,0,2.3328571428571427,2.9656666666666665,-1,0,0
2009-09-11,2.94,0,2009,9,11,4,0,2.415714285714286,2.9523333333333333,1,0,0
2009-09-14,2.84,0,2009,9,14,0,0,2.5,2.9356666666666666,-1,0,0
2009-09-15,3.21,0,2009,9,15,1,0,2.664285714285714,2.9283333333333337,1,0,0
2009-09-16,3.28,0,2009,9,16,2,0,2.8714285714285714,2.92,1,0,0
2009-09-17,3.5,0,2009,9,17,3,0,3.0242857142857145,2.9163333333333337,1,0,0
2009-09-18,3.21,0,2009,9,18,4,0,3.0942857142857143,2.8973333333333335,-1,0,0
2009-09-21,3.35,0,2009,9,21,0,0,3.19,2.8899999999999997,1,0,0
2009-09-22,3.37,0,2009,9,22,1,0,3.2514285714285713,2.884,1,0,0
2009-09-23,3.43,0,2009,9,23,2,0,3.3357142857142854,2.8803333333333336,1,0,0
2009-09-24,3.56,0,2009,9,24,3,0,3.385714285714286,2.887,1,0,0
2009-09-25,3.61,0,2009,9,25,4,0,3.432857142857143,2.896,1,0,0
2009-09-28,3.54,0,2009,9,28,0,0,3.4385714285714286,2.908,-1,0,0
2009-09-29,3.3,0,2009,9,29,1,0,3.4514285714285715,2.914333333333333,-1,0,0
2009-09-30,3.25,0,2009,9,30,2,0,3.4371428571428573,2.9186666666666667,-1,0,0
2009-10-01,2.91,0,2009,10,1,3,0,3.3714285714285714,2.9146666666666667,-1,0,0
2009-10-02,2.32,0,2009,10,2,4,0,3.212857142857143,2.891,-1,0,0
2009-10-05,2.89,0,2009,10,5,0,0,3.117142857142857,2.8946666666666667,1,0,0
2009-10-06,3.23,0,2009,10,6,1,0,3.0628571428571427,2.912666666666667,1,0,0
2009-10-07,3.7,0,2009,10,7,2,0,3.085714285714286,2.941,1,0,0
2009-10-08,4.24,0,2009,10,8,3,0,3.2199999999999998,2.9903333333333335,1,0,0
2009-10-09,3.92,0,2009,10,9,4,0,3.315714285714286,3.0290000000000004,-1,0,0
2009-10-12,3.96,0,2009,10,12,0,0,3.4657142857142853,3.077,1,0,0
2009-10-13,4.03,0,2009,10,13,1,0,3.71,3.130666666666667,1,0,0
2009-10-14,3.82,0,2009,10,14,2,0,3.8428571428571425,3.179333333333333,-1,0,0
2009-10-15,3.88,0,2009,10,15,3,0,3.935714285714286,3.2336666666666667,1,0,0
2009-10-16,3.94,0,2009,10,16,4,0,3.9699999999999998,3.2963333333333336,1,0,0
2009-10-19,4.22,0,2009,10,19,0,0,3.967142857142857,3.376,1,0,0
2009-10-20,4.6,0,2009,10,20,1,0,4.064285714285715,3.448333333333333,1,0,0
2009-10-21,4.8,0,2009,10,21,2,0,4.184285714285714,3.5176666666666665,1,0,0
2009-10-22,4.98,0,2009,10,22,3,0,4.319999999999999,3.594333333333333,1,0,0
2009-10-23,4.88,0,2009,10,23,4,0,4.471428571428571,3.6590000000000003,-1,0,0
2009-10-26,4.52,0,2009,10,26,0,0,4.562857142857142,3.7150000000000003,-1,0,0
2009-10-27,4.52,0,2009,10,27,1,0,4.645714285714285,3.758666666666666,0,0,0
2009-10-28,4.59,0,2009,10,28,2,0,4.698571428571428,3.802333333333333,1,0,0
2009-10-29,4.11,0,2009,10,29,3,0,4.628571428571428,3.822666666666666,-1,0,0
2009-10-30,4.11,0,2009,10,30,4,0,4.53,3.8526666666666665,0,0,0
2009-11-02,4.32,0,2009,11,2,0,0,4.435714285714286,3.8850000000000002,1,0,0
2009-11-03,4.33,0,2009,11,3,1,0,4.357142857142857,3.9170000000000003,1,0,0
2009-11-04,4.49,0,2009,11,4,2,0,4.352857142857142,3.9523333333333333,1,0,0
2009-11-05,4.3,0,2009,11,5,3,0,4.321428571428572,3.977,-1,0,0
2009-11-06,3.95,0,2009,11,6,4,0,4.23,3.9883333333333337,-1,0,0
2009-11-09,3.78,0,2009,11,9,0,0,4.182857142857143,3.9963333333333333,-1,0,0
2009-11-10,3.76,0,2009,11,10,1,0,4.132857142857143,4.011666666666667,-1,0,0
2009-11-11,3.59,0,2009,11,11,2,0,4.0285714285714285,4.023,-1,0,0
2009-11-12,3.24,0,2009,11,12,3,0,3.8728571428571428,4.034000000000001,-1,0,0
2009-11-13,2.51,0,2009,11,13,4,0,3.59,4.040333333333333,-1,0,0
2009-11-16,2.65,0,2009,11,16,0,0,3.3542857142857136,4.032333333333333,1,0,0
2009-11-17,3.47,0,2009,11,17,1,0,3.2857142857142856,4.040333333333333,1,0,0
2009-11-18,3.74,0,2009,11,18,2,0,3.28,4.041666666666667,1,0,0
2009-11-19,3.57,0,2009,11,19,3,0,3.2528571428571427,4.019333333333333,-1,0,0
2009-11-20,3.09,0,2009,11,20,4,0,3.1814285714285715,3.9916666666666667,-1,0,0
2009-11-23,3.79,0,2009,11,23,0,0,3.2600000000000002,3.9859999999999998,1,0,0
2009-11-24,3.63,0,2009,11,24,1,0,3.4200000000000004,3.9726666666666666,-1,0,0
2009-11-25,3.32,0,2009,11,25,2,0,3.5157142857142856,3.9560000000000004,-1,0,0
2009-11-27,3.32,0,2009,11,27,4,0,3.494285714285714,3.937333333333333,0,0,0
2009-11-30,4.41,0,2009,11,30,0,0,3.5900000000000003,3.9530000000000003,1,0,0
2009-12-01,4.3,0,2009,12,1,1,0,3.6942857142857144,3.9556666666666667,-1,0,1
2009-12-02,4.67,0,2009,12,2,2,0,3.9200000000000004,3.958,1,0,1
2009-12-03,4.57,0,2009,12,3,3,0,4.031428571428571,3.950333333333333,-1,0,1
2009-12-04,4.53,0,2009,12,4,4,0,4.159999999999999,3.9353333333333333,-1,0,1
2009-12-07,4.78,0,2009,12,7,0,0,4.368571428571428,3.932,1,0,1
2009-12-08,5.1,0,2009,12,8,1,0,4.622857142857143,3.951333333333333,1,0,1
2009-12-09,5.27,0,2009,12,9,2,0,4.7457142857142856,3.9763333333333337,1,0,1
2009-12-10,5.02,0,2009,12,10,3,0,4.848571428571428,3.990666666666667,-1,0,1
2009-12-11,5.21,0,2009,12,11,4,0,4.925714285714285,4.027333333333333,1,0,1
2009-12-14,5.41,0,2009,12,14,0,0,5.045714285714285,4.070666666666667,1,0,1
2009-12-15,5.53,0,2009,12,15,1,0,5.188571428571429,4.111000000000001,1,0,1
2009-12-16,5.57,0,2009,12,16,2,0,5.301428571428572,4.152333333333333,1,0,1
2009-12-17,5.65,0,2009,12,17,3,0,5.38,4.191,1,0,1
2009-12-18,5.87,0,2009,12,18,4,0,5.465714285714286,4.243333333333333,1,0,1
2009-12-21,5.79,0,2009,12,21,0,0,5.575714285714286,4.304666666666666,-1,0,1
2009-12-22,5.56,0,2009,12,22,1,0,5.6257142857142854,4.364,-1,0,1
2009-12-23,5.55,0,2009,12,23,2,0,5.645714285714286,4.423666666666666,-1,0,1
2009-12-24,5.75,0,2009,12,24,3,0,5.677142857142857,4.495666666666666,1,0,1
2009-12-28,5.91,0,2009,12,28,0,0,5.725714285714285,4.584666666666667,1,0,1
2009-12-29,6.01,0,2009,12,29,1,0,5.777142857142858,4.701333333333333,1,0,1
2009-12-30,5.78,0,2009,12,30,2,0,5.764285714285713,4.805666666666667,-1,0,1
2009-12-31,5.82,0,2009,12,31,3,0,5.768571428571428,4.884,1,0,1
2010-01-04,6.09,0,2010,1,4,0,0,5.844285714285713,4.9623333333333335,1,0,1
2010-01-05,6.19,0,2010,1,5,1,0,5.935714285714285,5.049666666666667,1,0,1
2010-01-06,6.47,0,2010,1,6,2,0,6.038571428571428,5.162333333333334,1,0,1
2010-01-07,7.51,0,2010,1,7,3,0,6.267142857142858,5.286333333333332,1,0,1
2010-01-08,6.56,0,2010,1,8,4,0,6.345714285714285,5.3839999999999995,-1,0,1
2010-01-11,5.77,0,2010,1,11,0,0,6.344285714285715,5.4656666666666665,-1,0,1
2010-01-12,5.57,0,2010,1,12,1,0,6.308571428571429,5.540666666666667,-1,0,1
2010-01-13,5.61,0,2010,1,13,2,0,6.24,5.5806666666666676,1,0,1
2010-01-14,5.77,0,2010,1,14,3,0,6.180000000000001,5.629666666666666,1,0,1
2010-01-15,5.66,0,2010,1,15,4,0,6.064285714285715,5.6626666666666665,-1,0,1
2010-01-19,5.51,0,2010,1,19,1,0,5.778571428571428,5.694,-1,0,1
2010-01-20,5.54,0,2010,1,20,2,0,5.632857142857143,5.727666666666666,1,0,1
2010-01-21,5.52,0,2010,1,21,3,0,5.597142857142857,5.7523333333333335,-1,0,1
2010-01-22,5.67,0,2010,1,22,4,0,5.611428571428571,5.771333333333333,1,0,1
2010-01-25,5.76,0,2010,1,25,0,0,5.632857142857143,5.7876666666666665,1,0,1
